Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-4.748e-03,-1.04,-1.16
-4.729e-03,-0.94,-0.8
-4.710e-03,-1.02,-1.18
-4.691e-03,-0.96,-0.82
-4.672e-03,-0.92,-1.14
-4.652e-03,-0.98,-0.74
-4.633e-03,-0.94,-1.2
-4.614e-03,-0.98,-0.86
-4.595e-03,-0.96,-1.18
-4.576e-03,-1,-0.78
-4.556e-03,-0.8,-1.2
-4.537e-03,-0.94,-0.76
-4.518e-03,-0.94,-1.12
-4.499e-03,-0.94,-0.8
-4.480e-03,-1,-1.06
-4.460e-03,-0.94,-0.82
-4.441e-03,-1.02,-1.12
-4.422e-03,-0.94,-0.78
-4.403e-03,-0.96,-1.16
-4.384e-03,-0.98,-0.84
-4.364e-03,-1,-1.14
-4.345e-03,-1,-0.86
-4.326e-03,-1.04,-1.1
-4.307e-03,-0.98,-0.8
-4.288e-03,-0.94,-1.12
-4.268e-03,-0.92,-0.8
-4.249e-03,-0.92,-1.12
-4.230e-03,-1.06,-0.74
-4.211e-03,-0.82,-1.18
-4.192e-03,-1.06,-0.78
-4.172e-03,-1.02,-1.08
-4.153e-03,-0.86,-0.72
-4.134e-03,-0.92,-1.1
-4.115e-03,-0.98,-0.8
-4.096e-03,-1.04,-1.14
-4.076e-03,-1.02,-0.86
-4.057e-03,-0.94,-1.1
-4.038e-03,-0.94,-0.82
-4.019e-03,-0.98,-1.1
-4.000e-03,-0.96,-0.78
-3.980e-03,-1.02,-1.14
-3.961e-03,-1.06,-0.8
-3.942e-03,-0.96,-1.2
-3.923e-03,-0.9,-0.82
-3.904e-03,-0.94,-1.12
-3.884e-03,-1.04,-0.88
-3.865e-03,-0.98,-1.12
-3.846e-03,-0.98,-0.76
-3.827e-03,-1.1,-1.16
-3.808e-03,-0.94,-0.8
-3.788e-03,-1.02,-1.24
-3.769e-03,-1.02,-0.8
-3.750e-03,-0.9,-1.14
-3.731e-03,-0.98,-0.84
-3.712e-03,-0.92,-1.12
-3.692e-03,-0.94,-0.82
-3.673e-03,-0.98,-1.12
-3.654e-03,-0.82,-0.76
-3.635e-03,-0.96,-1.08
-3.616e-03,-0.84,-0.76
-3.596e-03,-0.94,-1.16
-3.577e-03,-0.92,-0.82
-3.558e-03,-0.88,-1.16
-3.539e-03,-1.06,-0.82
-3.520e-03,-0.98,-1.06
-3.500e-03,-0.88,-0.8
-3.481e-03,-0.96,-1.08
-3.462e-03,-0.96,-0.78
-3.443e-03,-1,-1.2
-3.424e-03,-0.84,-0.72
-3.404e-03,-0.84,-1.1
-3.385e-03,-0.96,-0.78
-3.366e-03,-0.98,-1.08
-3.347e-03,-1.02,-0.8
-3.328e-03,-1.1,-1.16
-3.308e-03,-0.9,-0.82
-3.289e-03,-0.94,-1.12
-3.270e-03,-0.98,-0.8
-3.251e-03,-1,-1.16
-3.232e-03,-1.06,-0.8
-3.212e-03,-1.02,-1.14
-3.193e-03,-0.96,-0.74
-3.174e-03,-0.94,-1.1
-3.155e-03,-0.9,-0.8
-3.136e-03,-1.12,-1.16
-3.116e-03,-1.04,-0.82
-3.097e-03,-0.94,-1.2
-3.078e-03,-0.82,-0.8
-3.059e-03,-1.08,-1.16
-3.040e-03,-1.08,-0.86
-3.020e-03,-0.94,-1.18
-3.001e-03,-1.16,-0.8
-2.982e-03,-1.02,-1.16
-2.963e-03,-1.02,-0.88
-2.944e-03,-1.02,-1.14
-2.924e-03,-0.88,-0.82
-2.905e-03,-1.06,-1.16
-2.886e-03,-0.92,-0.8
-2.867e-03,-0.9,-1.08
-2.848e-03,-0.98,-0.78
-2.828e-03,-0.92,-1.1
-2.809e-03,-0.94,-0.8
-2.790e-03,-0.92,-1.08
-2.771e-03,-0.92,-0.86
-2.752e-03,-1.04,-1.24
-2.732e-03,-0.98,-0.9
-2.713e-03,-1,-1.14
-2.694e-03,-1.08,-0.86
-2.675e-03,-1,-1.12
-2.656e-03,-0.98,-0.86
-2.636e-03,-0.98,-1.08
-2.617e-03,-0.96,-0.76
-2.598e-03,-0.98,-1.18
-2.579e-03,-0.94,-0.84
-2.560e-03,-0.94,-1.2
-2.540e-03,-0.98,-0.8
-2.521e-03,-1,-1.18
-2.502e-03,-1.12,-0.8
-2.483e-03,-0.94,-1.12
-2.464e-03,-0.9,-0.78
-2.444e-03,-0.92,-1.08
-2.425e-03,-0.96,-0.82
-2.406e-03,-1,-1.04
-2.387e-03,-0.88,-0.76
-2.367e-03,-0.84,-1.12
-2.348e-03,-0.94,-0.76
-2.329e-03,-0.9,-1.12
-2.310e-03,-1.02,-0.78
-2.291e-03,-0.96,-1.16
-2.271e-03,-0.98,-0.86
-2.252e-03,-0.94,-1.16
-2.233e-03,-0.9,-0.82
-2.214e-03,-0.98,-1.1
-2.195e-03,-0.94,-0.76
-2.175e-03,-0.9,-1.06
-2.156e-03,-1.02,-0.82
-2.137e-03,-0.96,-1.12
-2.118e-03,-1,-0.74
-2.099e-03,-0.96,-1.16
-2.079e-03,-0.92,-0.88
-2.060e-03,-1.06,-1.26
-2.041e-03,-1.08,-0.82
-2.022e-03,-0.94,-1.1
-2.003e-03,-0.96,-0.72
-1.983e-03,-0.84,-1.14
-1.964e-03,-1.06,-0.8
-1.945e-03,-0.98,-1.18
-1.926e-03,-1.02,-0.9
-1.907e-03,-0.98,-1.12
-1.887e-03,-1,-0.84
-1.868e-03,-0.92,-1.18
-1.849e-03,-0.86,-0.76
-1.830e-03,-0.92,-1.14
-1.811e-03,-1,-0.88
-1.791e-03,-1.02,-1.12
-1.772e-03,-1,-0.72
-1.753e-03,-0.98,-1.26
-1.734e-03,-1.06,-0.86
-1.715e-03,-1.2,-1.24
-1.695e-03,-1,-0.86
-1.676e-03,-1.02,-1.16
-1.657e-03,-0.92,-0.82
-1.638e-03,-0.96,-1.14
-1.619e-03,-0.94,-0.76
-1.599e-03,-0.92,-1.16
-1.580e-03,-0.84,-0.78
-1.561e-03,-1.04,-1.1
-1.542e-03,-0.96,-0.82
-1.523e-03,-1,-1.12
-1.503e-03,-0.86,-0.78
-1.484e-03,-1.04,-1.12
-1.465e-03,-1,-0.82
-1.446e-03,-0.9,-1.12
-1.427e-03,-0.98,-0.8
-1.407e-03,-1.04,-1.14
-1.388e-03,-0.96,-0.82
-1.369e-03,-0.94,-1.2
-1.350e-03,-0.92,-0.76
-1.331e-03,-1.08,-1.14
-1.311e-03,-0.94,-0.78
-1.292e-03,-0.96,-1.16
-1.273e-03,-0.96,-0.86
-1.254e-03,-0.94,-1.14
-1.235e-03,-0.9,-0.8
-1.215e-03,-0.98,-1.12
-1.196e-03,-0.98,-0.88
-1.177e-03,-1.06,-1.1
-1.158e-03,-0.94,-0.82
-1.139e-03,-1.06,-1.18
-1.119e-03,-1.04,-0.9
-1.100e-03,-0.98,-1.16
-1.081e-03,-1.06,-0.84
-1.062e-03,-1.02,-1.18
-1.043e-03,-1,-0.82
-1.023e-03,-1,-1.16
-1.004e-03,-0.86,-0.82
-9.850e-04,-1.06,-1.1
-9.658e-04,-0.96,-0.88
-9.466e-04,-0.92,-1.1
-9.274e-04,-0.96,-0.8
-9.082e-04,-0.9,-1.1
-8.890e-04,-1.06,-0.82
-8.698e-04,-0.98,-1.16
-8.506e-04,-1.04,-0.84
-8.314e-04,-1.04,-1.16
-8.122e-04,-1.04,-0.84
-7.930e-04,-1.02,-1.1
-7.738e-04,-0.9,-0.78
-7.546e-04,-0.92,-1.16
-7.354e-04,-1.04,-0.86
-7.162e-04,-1.08,-1.2
-6.970e-04,-0.86,-0.76
-6.778e-04,-0.86,-1.16
-6.586e-04,-0.88,-0.8
-6.394e-04,-1.04,-1.18
-6.202e-04,-1.1,-0.78
-6.010e-04,-0.88,-1.12
-5.818e-04,-1.04,-0.78
-5.626e-04,-0.94,-1.14
-5.434e-04,-1.06,-0.86
-5.242e-04,-1,-1.14
-5.050e-04,-0.94,-0.88
-4.858e-04,-1.04,-1.1
-4.666e-04,-0.94,-0.8
-4.474e-04,-1.04,-1.14
-4.282e-04,-0.88,-0.78
-4.090e-04,-0.94,-1.12
-3.898e-04,-0.94,-0.84
-3.706e-04,-0.96,-1.12
-3.514e-04,-0.92,-0.84
-3.322e-04,-1.02,-1.22
-3.130e-04,-1.16,-0.9
-2.938e-04,-1.04,-1.14
-2.746e-04,-0.76,-0.68
-2.554e-04,-1.06,-1.14
-2.362e-04,-1,-0.82
-2.170e-04,-0.92,-1.12
-1.978e-04,-0.98,-0.76
-1.786e-04,-1.04,-1.12
-1.594e-04,-0.82,-0.74
-1.402e-04,-1.04,-1.2
-1.210e-04,-1.06,-0.82
-1.018e-04,-0.98,-1.12
-8.255e-05,-1.02,-0.84
-6.335e-05,-0.88,-1.14
-4.415e-05,-1.02,-0.66
-2.495e-05,-0.82,-3.52
-5.745e-06,-1.1,1.56
1.346e-05,1.56,-3.52
3.266e-05,-3.52,1.56
5.186e-05,0.12,-1.1
7.106e-05,-0.76,0.2
9.026e-05,-0.66,-1.04
1.095e-04,-0.96,-0.6
1.287e-04,-0.8,-1.02
1.479e-04,-0.96,-0.72
1.671e-04,-0.92,-1.1
1.863e-04,-0.92,-0.82
2.055e-04,-1.1,-1.22
2.247e-04,-0.94,-0.82
2.439e-04,-1,-1.18
2.631e-04,-0.9,-0.8
2.823e-04,-1.02,-1.26
3.015e-04,-1.02,-0.84
3.207e-04,-0.96,-1.28
3.399e-04,-1.22,-0.8
3.591e-04,-1.1,-1.3
3.783e-04,-1.14,-0.86
3.975e-04,-1.1,-1.22
4.167e-04,-0.92,-0.82
4.359e-04,-1.06,-1.18
4.551e-04,-1.1,-0.84
4.743e-04,-1,-1.22
4.935e-04,-1.14,-0.96
5.127e-04,-0.98,-1.24
5.319e-04,-1.04,-0.86
5.511e-04,-1,-1.18
5.703e-04,-0.9,-0.78
5.895e-04,-1.14,-1.16
6.087e-04,-1.1,-0.86
6.279e-04,-0.98,-1.16
6.471e-04,-1.08,-0.82
6.663e-04,-1.02,-1.12
6.855e-04,-0.98,-0.8
7.047e-04,-1.04,-1.18
7.239e-04,-0.98,-0.88
7.431e-04,-1.08,-1.22
7.623e-04,-1.1,-0.82
7.815e-04,-0.98,-1.12
8.007e-04,-1,-0.74
8.199e-04,-0.96,-1.16
8.391e-04,-1.02,-0.84
8.583e-04,-0.88,-1.14
8.775e-04,-1.02,-0.82
8.967e-04,-0.94,-1.22
9.159e-04,-0.92,-0.84
9.351e-04,-1.06,-1.12
9.543e-04,-0.92,-0.8
9.735e-04,-0.9,-1.12
9.927e-04,-1.06,-0.78
1.012e-03,-0.84,-1.18
1.031e-03,-1.06,-0.8
1.050e-03,-0.96,-1.16
1.070e-03,-1.02,-0.76
1.089e-03,-0.9,-1.08
1.108e-03,-0.84,-0.74
1.127e-03,-0.82,-1.12
1.146e-03,-0.92,-0.74
1.166e-03,-0.96,-1.08
1.185e-03,-0.96,-0.82
1.204e-03,-0.88,-1.14
1.223e-03,-0.94,-0.84
1.242e-03,-1.1,-1.14
1.262e-03,-1.02,-0.86
1.281e-03,-1,-1.1
1.300e-03,-0.88,-0.78
1.319e-03,-1.02,-1.14
1.338e-03,-1.06,-0.8
1.358e-03,-0.96,-1.1
1.377e-03,-0.98,-0.78
1.396e-03,-0.9,-1.16
1.415e-03,-0.88,-0.82
1.434e-03,-0.98,-1.12
1.454e-03,-0.98,-0.82
1.473e-03,-0.94,-1.12
1.492e-03,-1.02,-0.8
1.511e-03,-0.98,-1.16
1.530e-03,-1.08,-0.82
1.550e-03,-1.08,-1.18
1.569e-03,-0.98,-0.84
1.588e-03,-0.88,-1.16
1.607e-03,-1.04,-0.82
1.626e-03,-0.98,-1.04
1.646e-03,-0.9,-0.8
1.665e-03,-0.88,-1.14
1.684e-03,-1.02,-0.8
1.703e-03,-1.02,-1.12
1.722e-03,-0.96,-0.8
1.742e-03,-0.96,-1.14
1.761e-03,-1.06,-0.88
1.780e-03,-1.04,-1.14
1.799e-03,-1.04,-0.8
1.818e-03,-0.98,-1.16
1.838e-03,-0.96,-0.78
1.857e-03,-1.02,-1.2
1.876e-03,-1.04,-0.84
1.895e-03,-1.04,-1.16
1.914e-03,-1.1,-0.84
1.934e-03,-0.94,-1.1
1.953e-03,-0.96,-0.8
1.972e-03,-1.04,-1.14
1.991e-03,-1.04,-0.84
2.010e-03,-1,-1.22
2.030e-03,-0.9,-0.82
2.049e-03,-1.02,-1.14
2.068e-03,-0.94,-0.78
2.087e-03,-0.88,-1.16
2.106e-03,-1.04,-0.76
2.126e-03,-1.04,-1.14
2.145e-03,-0.92,-0.82
2.164e-03,-0.96,-1.18
2.183e-03,-0.94,-0.8
2.202e-03,-0.9,-1.12
2.222e-03,-1.02,-0.76
2.241e-03,-1.04,-1.16
2.260e-03,-0.94,-0.72
2.279e-03,-0.94,-1.14
2.298e-03,-0.94,-0.86
2.318e-03,-1,-1.14
2.337e-03,-0.96,-0.78
2.356e-03,-0.88,-1.12
2.375e-03,-0.92,-0.8
2.394e-03,-0.98,-1.1
2.414e-03,-0.94,-0.84
2.433e-03,-0.9,-1.16
2.452e-03,-1.02,-0.86
2.471e-03,-1.04,-1.1
2.490e-03,-0.92,-0.82
2.510e-03,-1.02,-1.12
2.529e-03,-0.96,-0.86
2.548e-03,-1.06,-1.16
2.567e-03,-1.06,-0.74
2.586e-03,-0.94,-1.12
2.606e-03,-1.04,-0.82
2.625e-03,-1.04,-1.12
2.644e-03,-1,-0.9
2.663e-03,-1,-1.2
2.682e-03,-0.98,-0.84
2.702e-03,-1,-1.18
2.721e-03,-1.1,-0.82
2.740e-03,-0.96,-1.1
2.759e-03,-0.94,-0.76
2.778e-03,-0.88,-1.1
2.798e-03,-0.92,-0.78
2.817e-03,-1.02,-1.16
2.836e-03,-0.78,-0.76
2.855e-03,-1.12,-1.16
2.874e-03,-0.98,-0.76
2.894e-03,-0.92,-1.08
2.913e-03,-0.98,-0.82
2.932e-03,-0.98,-1.12
2.951e-03,-0.9,-0.74
2.970e-03,-0.94,-1.14
2.990e-03,-1.08,-0.86
3.009e-03,-1.06,-1.12
3.028e-03,-0.88,-0.84
3.047e-03,-0.98,-1.2
3.066e-03,-0.94,-0.86
3.086e-03,-1.1,-1.18
3.105e-03,-0.94,-0.82
3.124e-03,-0.92,-1.14
3.143e-03,-1.02,-0.84
3.162e-03,-0.9,-1.22
3.182e-03,-0.96,-0.74
3.201e-03,-1.06,-1.16
3.220e-03,-1.04,-0.86
3.239e-03,-0.88,-1.04
3.258e-03,-0.96,-0.76
3.278e-03,-0.88,-1.12
3.297e-03,-1.02,-0.82
3.316e-03,-0.98,-1.14
3.335e-03,-1,-0.84
3.354e-03,-1,-1.1
3.374e-03,-0.96,-0.84
3.393e-03,-1,-1.16
3.412e-03,-1.04,-0.82
3.431e-03,-0.94,-1.16
3.450e-03,-1.06,-0.86
3.470e-03,-1.04,-1.16
3.489e-03,-0.94,-0.84
3.508e-03,-0.96,-1.2
3.527e-03,-0.88,-0.78
3.546e-03,-1.02,-1.1
3.566e-03,-0.98,-0.82
3.585e-03,-1.02,-1.1
3.604e-03,-1.02,-0.8
3.623e-03,-0.98,-1.14
3.642e-03,-1,-0.84
3.662e-03,-0.92,-1.06
3.681e-03,-0.92,-0.74
3.700e-03,-0.78,-1.04
3.719e-03,-0.94,-0.68
3.738e-03,-0.98,-1.12
3.758e-03,-0.98,-0.78
3.777e-03,-0.88,-1.24
3.796e-03,-0.94,-0.82
3.815e-03,-1.06,-1.16
3.835e-03,-1.1,-0.92
3.854e-03,-1.06,-1.16
3.873e-03,-0.88,-0.84
3.892e-03,-1.04,-1.06
3.911e-03,-0.84,-0.74
3.931e-03,-0.92,-1.12
3.950e-03,-1,-0.82
3.969e-03,-0.92,-1.02
3.988e-03,-0.86,-0.72
4.007e-03,-0.92,-1.18
4.027e-03,-1.08,-0.86
4.046e-03,-1.08,-1.1
4.065e-03,-0.88,-0.78
4.084e-03,-0.94,-1.1
4.103e-03,-1.02,-0.8
4.123e-03,-0.92,-1.1
4.142e-03,-1.02,-0.82
4.161e-03,-1.02,-1.16
4.180e-03,-1,-0.86
4.199e-03,-1.08,-1.16
4.219e-03,-0.9,-0.84
4.238e-03,-0.98,-1.18
4.257e-03,-0.92,-0.88
4.276e-03,-1.04,-1.22
4.295e-03,-1.18,-0.84
4.315e-03,-0.9,-1.2
4.334e-03,-1.04,-0.84
4.353e-03,-0.92,-1.16
4.372e-03,-1.06,-0.84
4.391e-03,-1.08,-1.14
4.411e-03,-0.92,-0.86
4.430e-03,-0.96,-1.1
4.449e-03,-0.92,-0.84
4.468e-03,-0.88,-1.1
4.487e-03,-1.02,-0.82
4.507e-03,-0.92,-1.16
4.526e-03,-0.92,-0.76
4.545e-03,-1.04,-1.12
4.564e-03,-0.82,-0.78
4.583e-03,-0.92,-1.14
4.603e-03,-0.96,-0.78
4.622e-03,-0.96,-1.14
4.641e-03,-1.02,-0.78
4.660e-03,-1.08,-1.2
4.679e-03,-1.02,-0.86
4.699e-03,-0.96,-1.14
4.718e-03,-1.02,-0.88
4.737e-03,-0.98,-1.1
4.756e-03,-0.84,-0.8
4.775e-03,-1.02,-1.16
4.795e-03,-0.98,-0.84
4.814e-03,-1,-1.1
4.833e-03,-0.92,-0.76
4.852e-03,-0.9,-1.14
4.871e-03,-1.1,-0.82
